product name full,product link,price,review-count,thumbnail,categories,subcategories
"Manitou Steel Coil for Swinger / Metel / Revox, 190/200x50 mm",https://www.bike-components.de/en/Manitou/Steel-Coil-for-Swinger-Metel-Revox-190-200x50-mm-p7332/,15.08 €,1,,Rear Suspension,Coils
QUARQ ShockWiz™ Tuning System for MTB Suspension Systems,https://www.bike-components.de/en/QUARQ/ShockWiz-Tuning-System-for-MTB-Suspension-Systems-p55426/,from 276.47€,6,https://static.bike-components.de/cache/p/s1/5/5/QUARQ-ShockWiz-Tuning-System-for-MTB-Suspension-Systems-55426-0-1485525929.jpeg,Rear Suspension,Small Parts
Fox Racing Shox Float Line Air Sleeve Rebuild Kit,https://www.bike-components.de/en/Fox-Racing-Shox/Float-Line-Air-Sleeve-Rebuild-Kit-p20050/,20.97 €,27,https://static.bike-components.de/cache/p/s1/2/0/Fox-Racing-Shox-Float-Line-Air-Sleeve-Rebuild-Kit-20050-0-1550493517.jpeg,Rear Suspension,Small Parts
RockShox Megneg Air Can Upgrade Kit for Deluxe / Super Deluxe Rear Shocks,https://www.bike-components.de/en/RockShox/Megneg-Air-Can-Upgrade-Kit-for-Deluxe-Super-Deluxe-Rear-Shocks-p69577/,from 63.02€,,https://static.bike-components.de/cache/p/s1/6/9/RockShox-Megneg-Air-Can-Upgrade-Kit-for-Deluxe-Super-Deluxe-Rear-Shocks-69577-0-1555337562.jpeg,Rear Suspension,Small Parts
Fox Racing Shox Volume Spacer Kit for Float DPS,https://www.bike-components.de/en/Fox-Racing-Shox/Volume-Spacer-Kit-for-Float-DPS-p63050/,22.27 €,1,https://static.bike-components.de/cache/p/s1/6/3/Fox-Racing-Shox-Volume-Spacer-Kit-for-Float-DPS-63050-0-1521458354.jpeg,Rear Suspension,Small Parts
Scott TwinLoc Lever for Nude 3,https://www.bike-components.de/en/Scott/TwinLoc-Lever-for-Nude-3-p60200/,61.30 €,,https://static.bike-components.de/cache/p/s1/6/0/Scott-TwinLoc-Lever-for-Nude-3-60200-0-1506512497.jpeg,Rear Suspension,Small Parts
Fox Racing Shox Service Kit for Float CTD Trail Adjust Boost Rear Shocks as of 2013,https://www.bike-components.de/en/Fox-Racing-Shox/Service-Kit-for-Float-CTD-Trail-Adjust-Boost-Rear-Shocks-as-of-2013-p54333/,15.13 €,,https://static.bike-components.de/cache/p/s1/5/4/Fox-Racing-Shox-Service-Kit-for-Float-CTD-Trail-Adjust-Boost-Rear-Shocks-as-of-2013-54333-0-1488271852.jpeg,Rear Suspension,Small Parts
RockShox Volume Spacer Kit for Deluxe / Super Deluxe,https://www.bike-components.de/en/RockShox/Volume-Spacer-Kit-for-Deluxe-Super-Deluxe-p55020/,16.80 €,,https://static.bike-components.de/cache/p/s1/5/5/RockShox-Volume-Spacer-Kit-for-Deluxe-Super-Deluxe-55020-0-1494593006.jpeg,Rear Suspension,Small Parts
RockShox Full Service Kit for Monarch Plus Models 2014-2017,https://www.bike-components.de/en/RockShox/Full-Service-Kit-for-Monarch-Plus-Models-2014-2017-p55108/,33.61 €,,https://static.bike-components.de/cache/p/s1/5/5/RockShox-Full-Service-Kit-for-Monarch-Plus-Models-2014-2017-55108-0-1490184364.jpeg,Rear Suspension,Small Parts
Fox Racing Shox Volume Spacer Kit for Float DPX2 Air,https://www.bike-components.de/en/Fox-Racing-Shox/Volume-Spacer-Kit-for-Float-DPX2-Air-p62166/,22.27 €,,https://static.bike-components.de/cache/p/s1/6/2/Fox-Racing-Shox-Volume-Spacer-Kit-for-Float-DPX2-Air-62166-0-1515480541.jpeg,Rear Suspension,Small Parts
RockShox Pump Adapter for Monarch / Ario,https://www.bike-components.de/en/RockShox/Pump-Adapter-for-Monarch-Ario-p25802/,5.84 €,7,https://static.bike-components.de/cache/p/s1/2/5/RockShox-Pump-Adapter-for-Monarch-Ario-25802-0-1481267645.jpeg,Rear Suspension,Small Parts
RockShox Basic Service Kit for Monarch Plus/XX/RL/R/RT3 as of 2014,https://www.bike-components.de/en/RockShox/Basic-Service-Kit-for-Monarch-Plus-XX-RL-R-RT3-as-of-2014-p37455/,8.40 €,1,https://static.bike-components.de/cache/p/s1/3/7/RockShox-Basic-Service-Kit-for-Monarch-Plus-XX-RL-R-RT3-as-of-2014-37455-0-1481258604.jpeg,Rear Suspension,Small Parts
RockShox Service Kit for Monarch DebonAir Air Can Models as of 2015,https://www.bike-components.de/en/RockShox/Service-Kit-for-Monarch-DebonAir-Air-Can-Models-as-of-2015-p39928/,10.92 €,3,https://static.bike-components.de/cache/p/s1/3/9/RockShox-Service-Kit-for-Monarch-DebonAir-Air-Can-Models-as-of-2015-39928-0-1482160955.jpeg,Rear Suspension,Small Parts
DT Swiss Service Kit for M 212 / X 313/ Nude 2 Rear Shocks,https://www.bike-components.de/en/DT-Swiss/Service-Kit-for-M-212-X-313-Nude-2-Rear-Shocks-p52497/,18.91 €,,,Rear Suspension,Small Parts
Fox Racing Shox 0.25in Volume Spacers for Float X2 Models as of 2017,https://www.bike-components.de/en/Fox-Racing-Shox/0-25in-Volume-Spacers-for-Float-X2-Models-as-of-2017-p55422/,11.76 €,,,Rear Suspension,Small Parts
RockShox Charger 2 RC2 Upgrade Kit for Lyrik / Yari starting from 2016 Model,https://www.bike-components.de/en/RockShox/Charger-2-RC2-Upgrade-Kit-for-Lyrik-Yari-starting-from-2016-Model-p63784/,234.45 €,1,,Rear Suspension,Small Parts
Fox Racing Shox DU Bushing for Rear Shocks,https://www.bike-components.de/en/Fox-Racing-Shox/DU-Bushing-for-Rear-Shocks-p20016/,5.46 €,4,,Rear Suspension,Small Parts
DT Swiss Service Kit for M 210 Rear Shocks,https://www.bike-components.de/en/DT-Swiss/Service-Kit-for-M-210-Rear-Shocks-p37363/,15.92 €,,,Rear Suspension,Small Parts
Cane Creek Double Barrel Norglide DU Bushing,https://www.bike-components.de/en/Cane-Creek/Double-Barrel-Norglide-DU-Bushing-p42211/,4.62 €,2,,Rear Suspension,Small Parts
RockShox Bottomless Rings for Monarch / Vivid Air Models as of 2011,https://www.bike-components.de/en/RockShox/Bottomless-Rings-for-Monarch-Vivid-Air-Models-as-of-2011-p42600/,8.40 €,12,,Rear Suspension,Small Parts
RockShox DebonAir Air Can Upgrade Kit Monarch/Plus/R/RT/RT3/TL as of 2011,https://www.bike-components.de/en/RockShox/DebonAir-Air-Can-Upgrade-Kit-Monarch-Plus-R-RT-RT3-TL-as-of-2011-p49926/,75.62 €,,,Rear Suspension,Small Parts
BikeYoke Modefixxer Pro for Canyon Strive 2015-2016 Models,https://www.bike-components.de/en/BikeYoke/Modefixxer-Pro-for-Canyon-Strive-2015-2016-Models-p50583/,75.62 €,,,Rear Suspension,Small Parts
RockShox Full Service Kit for Monarch R / RL / RT / RT3 Models 2014-2016,https://www.bike-components.de/en/RockShox/Full-Service-Kit-for-Monarch-R-RL-RT-RT3-Models-2014-2016-p51072/,33.61 €,,,Rear Suspension,Small Parts
Fox Racing Shox Adjustment Tool for DHX2 / Float X2,https://www.bike-components.de/en/Fox-Racing-Shox/Adjustment-Tool-for-DHX2-Float-X2-p51426/,29.41 €,,,Rear Suspension,Small Parts
ÖHLINS TTX 22 M MTB Universal Ball Joint Kit,https://www.bike-components.de/en/OeHLINS/TTX-22-M-MTB-Universal-Ball-Joint-Kit-p54307/,17.61 €,,,Rear Suspension,Small Parts
Cane Creek Double Barrel DU Bushing IGUS,https://www.bike-components.de/en/Cane-Creek/Double-Barrel-DU-Bushing-IGUS-p56443/,3.32 €,1,https://static.bike-components.de/cache/p/s1/5/6/Cane-Creek-Double-Barrel-DU-Bushing-IGUS-56443-0-1489581504.jpeg,Rear Suspension,Small Parts
RockShox A1 50h Service Kit for Deluxe/Super Deluxe Models as of 2017,https://www.bike-components.de/en/RockShox/A1-50h-Service-Kit-for-Deluxe-Super-Deluxe-Models-as-of-2017-p56562/,25.20 €,,https://static.bike-components.de/cache/p/s1/5/6/RockShox-A1-50h-Service-Kit-for-Deluxe-Super-Deluxe-Models-as-of-2017-56562-0-1489142538.jpeg,Rear Suspension,Small Parts
RockShox A1 200 h Service Kit for Deluxe Models as of 2017,https://www.bike-components.de/en/RockShox/A1-200-h-Service-Kit-for-Deluxe-Models-as-of-2017-p56563/,27.72 €,,https://static.bike-components.de/cache/p/s1/5/6/RockShox-A1-200-h-Service-Kit-for-Deluxe-Models-as-of-2017-56563-0-1489142539.jpeg,Rear Suspension,Small Parts
Reset Racing Air Port EVO Brass Valve Adapter,https://www.bike-components.de/en/Reset-Racing/Air-Port-EVO-Brass-Valve-Adapter-p19575/,23.52 €,7,https://static.bike-components.de/cache/p/s1/1/9/Reset-Racing-Air-Port-EVO-Brass-Valve-Adapter-19575-0-1521527838.jpeg,Rear Suspension,Small Parts
Reset Racing Seal Set for Angle Adapter and Air Port EVO,https://www.bike-components.de/en/Reset-Racing/Seal-Set-for-Angle-Adapter-and-Air-Port-EVO-p19576/,4.62 €,,https://static.bike-components.de/cache/p/s1/1/9/Reset-Racing-Seal-Set-for-Angle-Adapter-and-Air-Port-EVO-19576-0-1481265809.jpeg,Rear Suspension,Small Parts
RockShox Seals Service Kit for Bar Models 2005-2010,https://www.bike-components.de/en/RockShox/Seals-Service-Kit-for-Bar-Models-2005-2010-p24286/,7.55 €,1,https://static.bike-components.de/cache/p/s1/2/4/RockShox-Seals-Service-Kit-for-Bar-Models-2005-2010-24286-0-1481268167.jpeg,Rear Suspension,Small Parts
DT Swiss Lightweight Single Stage Remote,https://www.bike-components.de/en/DT-Swiss/Lightweight-Single-Stage-Remote-p27266/,26.85 €,,https://static.bike-components.de/cache/p/s1/2/7/DT-Swiss-Lightweight-Single-Stage-Remote-27266-0-1481268379.jpeg,Rear Suspension,Small Parts
Syntace Needle Bearings for 301/601,https://www.bike-components.de/en/Syntace/Needle-Bearings-for-301-601-p30714/,23.53 €,4,https://static.bike-components.de/cache/p/s1/3/0/Syntace-Needle-Bearings-for-301-601-30714-0-1481260580.jpeg,Rear Suspension,Small Parts
Cane Creek Spring Clip Adapter for Double Barrel / Marzocchi / Fox Rear Shocks,https://www.bike-components.de/en/Cane-Creek/Spring-Clip-Adapter-for-Double-Barrel-Marzocchi-Fox-Rear-Shocks-p31770/,5.84 €,,https://static.bike-components.de/cache/p/s1/3/1/Cane-Creek-Spring-Clip-Adapter-for-Double-Barrel-Marzocchi-Fox-Rear-Shocks-31770-0-1481264827.jpeg,Rear Suspension,Small Parts
"Fox Racing Shox Spring Plate for DHX / Van / RC2 / RC4, 10 mm",https://www.bike-components.de/en/Fox-Racing-Shox/Spring-Plate-for-DHX-Van-RC2-RC4-10-mm-p35677/,12.18 €,,https://static.bike-components.de/cache/p/s1/3/5/Fox-Racing-Shox-Spring-Plate-for-DHX-Van-RC2-RC4-10-mm-35677-0-1481263214.jpeg,Rear Suspension,Small Parts
RockShox Monarch High Volume Plus/XX/RL/R/RT3 Basic Service Kit as of 2014,https://www.bike-components.de/en/RockShox/Monarch-High-Volume-Plus-XX-RL-R-RT3-Basic-Service-Kit-as-of-2014-p37456/,9.24 €,1,https://static.bike-components.de/cache/p/s1/3/7/RockShox-Monarch-High-Volume-Plus-XX-RL-R-RT3-Basic-Service-Kit-as-of-2014-37456-0-1481256640.jpeg,Rear Suspension,Small Parts
RockShox Service Kit Monarch/Monarch Plus w/o Bushing Seals 2011-2013,https://www.bike-components.de/en/RockShox/Service-Kit-Monarch-Monarch-Plus-w-o-Bushing-Seals-2011-2013-p37792/,18.48 €,,https://static.bike-components.de/cache/p/s1/3/7/RockShox-Service-Kit-Monarch-Monarch-Plus-w-o-Bushing-Seals-2011-2013-37792-0-1481265264.jpeg,Rear Suspension,Small Parts
Fox Racing Shox CTD Remote for Float X,https://www.bike-components.de/en/Fox-Racing-Shox/CTD-Remote-for-Float-X-p38388/,83.99 €,1,,Rear Suspension,Small Parts
DT Swiss Two In One Single Stage Remote,https://www.bike-components.de/en/DT-Swiss/Two-In-One-Single-Stage-Remote-p38659/,37.77 €,,,Rear Suspension,Small Parts
DT Swiss Two Stage Twin Shot Remote,https://www.bike-components.de/en/DT-Swiss/Two-Stage-Twin-Shot-Remote-p38660/,29.37 €,,,Rear Suspension,Small Parts
RockShox Full Service Kit for Monarch RT3 2013 Models,https://www.bike-components.de/en/RockShox/Full-Service-Kit-for-Monarch-RT3-2013-Models-p43386/,21.84 €,,,Rear Suspension,Small Parts
Cane Creek Double Barrel Air Volume Reducing Spacer Kit,https://www.bike-components.de/en/Cane-Creek/Double-Barrel-Air-Volume-Reducing-Spacer-Kit-p43945/,7.14 €,3,,Rear Suspension,Small Parts
RockShox Valve Core Remover,https://www.bike-components.de/en/RockShox/Valve-Core-Remover-p44087/,4.16 €,2,,Rear Suspension,Small Parts
Fox Racing Shox Float Line Air Sleeve Rebuild Kit for Float X2,https://www.bike-components.de/en/Fox-Racing-Shox/Float-Line-Air-Sleeve-Rebuild-Kit-for-Float-X2-p44547/,43.66 €,,,Rear Suspension,Small Parts
Fox Racing Shox Service Kit for DHX2 Damper Rebuild,https://www.bike-components.de/en/Fox-Racing-Shox/Service-Kit-for-DHX2-Damper-Rebuild-p44627/,27.69 €,,,Rear Suspension,Small Parts
RockShox Basic Service Kit for Ario/Monarch Air Can Models 2008-2010,https://www.bike-components.de/en/RockShox/Basic-Service-Kit-for-Ario-Monarch-Air-Can-Models-2008-2010-p48962/,7.55 €,,,Rear Suspension,Small Parts
"BikeYoke Bike Yoke SJ01/01 for Stumpjumper FSR 26“/FSR EVO 26""/27.5""",https://www.bike-components.de/en/BikeYoke/Bike-Yoke-SJ01-01-for-Stumpjumper-FSR-26-FSR-EVO-26-27-5-p50580/,88.24 €,,,Rear Suspension,Small Parts
"BikeYoke Bike Yoke SJ02 for Stumpjumper FSR 27.5"" / 29"" / 6Fatty 2016",https://www.bike-components.de/en/BikeYoke/Bike-Yoke-SJ02-for-Stumpjumper-FSR-27-5-29-6Fatty-2016-p50581/,88.24 €,,,Rear Suspension,Small Parts
ÖHLINS TTX 22 M MTB Universal DU Bushing Kit,https://www.bike-components.de/en/OeHLINS/TTX-22-M-MTB-Universal-DU-Bushing-Kit-p54305/,9.20 €,,,Rear Suspension,Small Parts
Cane Creek OPT Remote Lever for Climb Switch - 2017 Model,https://www.bike-components.de/en/Cane-Creek/OPT-Remote-Lever-for-Climb-Switch-2017-Model-p55317/,44.50 €,1,https://static.bike-components.de/cache/p/s1/5/5/Cane-Creek-OPT-Remote-Lever-for-Climb-Switch-2017-Model-55317-0-1534426391.jpeg,Rear Suspension,Small Parts
"BikeYoke #6 Bike Yoke for Enduro 27.5"" / Enduro 29"" - 2017 Model",https://www.bike-components.de/en/BikeYoke/6-Bike-Yoke-for-Enduro-27-5-Enduro-29-2017-Model-p56000/,116.81 €,,https://static.bike-components.de/cache/p/s1/5/6/BikeYoke-6-Bike-Yoke-for-Enduro-27-5-Enduro-29-2017-Model-56000-0-1492679710.jpeg,Rear Suspension,Small Parts
RockShox Service Kit A1-A3 for Kage Models 2012-2017,https://www.bike-components.de/en/RockShox/Service-Kit-A1-A3-for-Kage-Models-2012-2017-p56745/,21.00 €,,https://static.bike-components.de/cache/p/s1/5/6/RockShox-Service-Kit-A1-A3-for-Kage-Models-2012-2017-56745-0-1492694782.jpeg,Rear Suspension,Small Parts
DT Swiss Service Kit for M 212 / X 313 SAB Rear Shocks,https://www.bike-components.de/en/DT-Swiss/Service-Kit-for-M-212-X-313-SAB-Rear-Shocks-p57408/,18.91 €,,https://static.bike-components.de/cache/p/s1/5/7/DT-Swiss-Service-Kit-for-M-212-X-313-SAB-Rear-Shocks-57408-0-1495554017.jpeg,Rear Suspension,Small Parts
Fox Racing Shox Valve Cap,https://www.bike-components.de/en/Fox-Racing-Shox/Valve-Cap-p64362/,2.48 €,,https://static.bike-components.de/cache/p/s1/6/4/Fox-Racing-Shox-Valve-Cap-64362-0-1522755023.jpeg,Rear Suspension,Small Parts
RockShox Charger 2 RC2 Upgrade Kit for BoXXer as of 2019 Model,https://www.bike-components.de/en/RockShox/Charger-2-RC2-Upgrade-Kit-for-BoXXer-as-of-2019-Model-p64472/,251.26 €,,https://static.bike-components.de/cache/p/s1/6/4/RockShox-Charger-2-RC2-Upgrade-Kit-for-BoXXer-as-of-2019-Model-64472-0-1523021349.jpeg,Rear Suspension,Small Parts
RockShox Monarch XX/Plus/R/RT/RT3/RL DebonAir Air Can Upgrade Kit as of 2014,https://www.bike-components.de/en/RockShox/Monarch-XX-Plus-R-RT-RT3-RL-DebonAir-Air-Can-Upgrade-Kit-as-of-2014-p64607/,75.62 €,,https://static.bike-components.de/cache/p/s1/6/4/RockShox-Monarch-XX-Plus-R-RT-RT3-RL-DebonAir-Air-Can-Upgrade-Kit-as-of-2014-64607-0-1526037098.jpeg,Rear Suspension,Small Parts
Cane Creek Air Spring Rebuild Kit for Double Barrel Air / Air CS / Air IL,https://www.bike-components.de/en/Cane-Creek/Air-Spring-Rebuild-Kit-for-Double-Barrel-Air-Air-CS-Air-IL-p65086/,54.58 €,1,https://static.bike-components.de/cache/p/s1/6/5/Cane-Creek-Air-Spring-Rebuild-Kit-for-Double-Barrel-Air-Air-CS-Air-IL-65086-0-1527864075.jpeg,Rear Suspension,Small Parts
Cane Creek Air Piston Upgrade Kit for Double Barrel Air / Air CS / Air IL,https://www.bike-components.de/en/Cane-Creek/Air-Piston-Upgrade-Kit-for-Double-Barrel-Air-Air-CS-Air-IL-p65089/,50.38 €,,https://static.bike-components.de/cache/p/s1/6/5/Cane-Creek-Air-Piston-Upgrade-Kit-for-Double-Barrel-Air-Air-CS-Air-IL-65089-0-1527864077.jpeg,Rear Suspension,Small Parts
BikeYoke Dämpferverlängerung #7 für Turbo Kenevo Modell 2018-2019,https://www.bike-components.de/en/BikeYoke/Daempferverlaengerung-7-fuer-Turbo-Kenevo-Modell-2018-2019-p70579/,116.81 €,,https://static.bike-components.de/cache/p/s1/7/0/BikeYoke-Daempferverlaengerung-7-fuer-Turbo-Kenevo-Modell-2018-2019-70579-0-1553603171.jpeg,Rear Suspension,Small Parts
RockShox Damper Body / IFP for Monarch 203x57 mm 2014 - 2017,https://www.bike-components.de/en/RockShox/Damper-Body-IFP-for-Monarch-203x57-mm-2014-2017-p70700/,12.60 €,,https://static.bike-components.de/cache/p/s1/7/0/RockShox-Damper-Body-IFP-for-Monarch-203x57-mm-2014-2017-70700-0-1553867000.jpeg,Rear Suspension,Small Parts
Reset Racing Air Port Micro Valve Adapter,https://www.bike-components.de/en/Reset-Racing/Air-Port-Micro-Valve-Adapter-p19577/,19.75 €,1,https://static.bike-components.de/cache/p/s1/1/9/Reset-Racing-Air-Port-Micro-Valve-Adapter-19577-0-1486052631.jpeg,Rear Suspension,Small Parts
Reset Racing Air Port micro Spare Seal,https://www.bike-components.de/en/Reset-Racing/Air-Port-micro-Spare-Seal-p19578/,0.59 €,,,Rear Suspension,Small Parts
DT Swiss Spherical Bearing for DT Rear Shocks,https://www.bike-components.de/en/DT-Swiss/Spherical-Bearing-for-DT-Rear-Shocks-p30143/,7.98 €,,,Rear Suspension,Small Parts
Syntace Ti Reduction Screw for 301/601 MK8 - MK9,https://www.bike-components.de/en/Syntace/Ti-Reduction-Screw-for-301-601-MK8-MK9-p31075/,22.61 €,1,,Rear Suspension,Small Parts
Cane Creek Double Barrel Spherical Bearing,https://www.bike-components.de/en/Cane-Creek/Double-Barrel-Spherical-Bearing-p32467/,10.88 €,,,Rear Suspension,Small Parts
RockShox Basic Service Kit for Monarch Models 2011-2013,https://www.bike-components.de/en/RockShox/Basic-Service-Kit-for-Monarch-Models-2011-2013-p33970/,18.48 €,2,,Rear Suspension,Small Parts
RockShox Complete Service Kit for Vivid Coil Models 2011-2012,https://www.bike-components.de/en/RockShox/Complete-Service-Kit-for-Vivid-Coil-Models-2011-2012-p35284/,31.08 €,,,Rear Suspension,Small Parts
Cane Creek XVOL Air Can,https://www.bike-components.de/en/Cane-Creek/XVOL-Air-Can-p35523/,47.86 €,,,Rear Suspension,Small Parts
RockShox Basic Service Kit for Monarch / Monarch Plus 2012 Models,https://www.bike-components.de/en/RockShox/Basic-Service-Kit-for-Monarch-Monarch-Plus-2012-Models-p37453/,10.92 €,,,Rear Suspension,Small Parts
RockShox Basic Service Kit for Monarch RT3 2013 Models,https://www.bike-components.de/en/RockShox/Basic-Service-Kit-for-Monarch-RT3-2013-Models-p37454/,9.24 €,,,Rear Suspension,Small Parts
RockShox Service Kit for Vivid Air Air Chamber Models 2014-2015,https://www.bike-components.de/en/RockShox/Service-Kit-for-Vivid-Air-Air-Chamber-Models-2014-2015-p37457/,12.60 €,,,Rear Suspension,Small Parts
RockShox Full Service Kit Monarch R / RT / RT3 Models as of 2011,https://www.bike-components.de/en/RockShox/Full-Service-Kit-Monarch-R-RT-RT3-Models-as-of-2011-p38669/,33.61 €,,,Rear Suspension,Small Parts
RockShox XLoc Remote Lever w/ Cable for Monarch Models 2011 - 2013,https://www.bike-components.de/en/RockShox/XLoc-Remote-Lever-w-Cable-for-Monarch-Models-2011-2013-p38910/,84.03 €,,,Rear Suspension,Small Parts
RockShox Full Service Kit for Vivid Air 2011 Models,https://www.bike-components.de/en/RockShox/Full-Service-Kit-for-Vivid-Air-2011-Models-p39282/,25.20 €,,https://static.bike-components.de/cache/p/s1/3/9/RockShox-Full-Service-Kit-for-Vivid-Air-2011-Models-39282-0-1481261377.jpeg,Rear Suspension,Small Parts
RockShox Hydraulic Hose for XLoc Full Sprint Remote w/ Connectamajig,https://www.bike-components.de/en/RockShox/Hydraulic-Hose-for-XLoc-Full-Sprint-Remote-w-Connectamajig-p46452/,15.96 €,,https://static.bike-components.de/cache/p/s1/4/6/RockShox-Hydraulic-Hose-for-XLoc-Full-Sprint-Remote-w-Connectamajig-46452-0-1481266263.jpeg,Rear Suspension,Small Parts
RockShox Basic Service Kit for Vivid Air 2011 Models,https://www.bike-components.de/en/RockShox/Basic-Service-Kit-for-Vivid-Air-2011-Models-p46903/,29.40 €,,https://static.bike-components.de/cache/p/s1/4/6/RockShox-Basic-Service-Kit-for-Vivid-Air-2011-Models-46903-0-1481263797.jpeg,Rear Suspension,Small Parts
Manitou Seals Kit for McLeod,https://www.bike-components.de/en/Manitou/Seals-Kit-for-McLeod-p47315/,33.57 €,,https://static.bike-components.de/cache/p/s1/4/7/Manitou-Seals-Kit-for-McLeod-47315-0-1481256794.jpeg,Rear Suspension,Small Parts
RockShox Compression Lever for Monarch Plus Models as of 2014,https://www.bike-components.de/en/RockShox/Compression-Lever-for-Monarch-Plus-Models-as-of-2014-p48515/,19.32 €,,https://static.bike-components.de/cache/p/s1/4/8/RockShox-Compression-Lever-for-Monarch-Plus-Models-as-of-2014-48515-0-1481259212.jpeg,Rear Suspension,Small Parts
Manitou Remote Kit for McLeod,https://www.bike-components.de/en/Manitou/Remote-Kit-for-McLeod-p49327/,50.38 €,1,https://static.bike-components.de/cache/p/s1/4/9/Manitou-Remote-Kit-for-McLeod-49327-0-1481257113.jpeg,Rear Suspension,Small Parts
