id,product_name_full,context_name,service_name,emds1,emds2,emds3,emds4,emds5,emds6,emds7,emds8,emds9,emds10,emds11,emds12,emds13,emds14,emds15,emds16,emds17,emds18,emds19,emds20,emds21,emds22,emds23,emds24,emds25,emds26,emds27,emds28,emds29,emds30,emds31,emds32,emds33,emds34,emds35,emds36,emds37,emds38,emds39,emds40,emds41,emds42,emds43,emds44,emds45,emds46,emds47,emds48,emds49,emds50,emds51,emds52,emds53,emds54,emds55,emds56,emds57,emds58,emds59,emds60,emds61,emds62,emds63,emds64
12892,"Schwalbe Tube No. 19A Extralight for 27.5"" / 28"" / 29"" Tyres",null,null,-0.013462,0.372819,-0.111369,-0.347175,-0.01406,-0.187722,0.054329,-0.02671,-0.200841,0.289795,-0.078287,0.095355,0.193778,-0.084986,-0.194931,0.222112,-0.10495,0.274565,0.250325,-0.033065,-0.197838,-0.221556,0.089834,-0.145132,-0.178164,0.191387,-0.181154,0.064549,0.157369,-0.067024,-0.157089,-0.227857,0.060238,0.008371,-0.157731,0.06699,0.005123,0.189803,0.256959,-0.062347,-0.538458,0.074008,-0.070365,-0.070675,0.069323,-0.220648,-0.13182,0.229057,-0.062454,-0.190871,0.294666,0.309568,0.193361,-0.190425,0.04243,0.037269,0.122871,-0.023301,0.162972,-0.191136,-0.120566,-0.1038,-0.122678,-0.3076
12894,"tubolito Tubo-MTB 29"" Tube",null,null,-0.037901,0.291395,-0.184239,0.01582,0.086224,-0.139469,-0.003334,-0.029673,-0.186802,0.035031,-0.193472,0.129412,0.12559,0.209683,-0.06718,0.329986,-0.365788,0.065098,0.287688,0.120849,-0.222152,-0.221817,0.00247,0.267075,0.202682,0.049046,0.172456,0.120751,-0.20206,-0.26345,-0.102567,-0.039099,0.064762,-0.146877,0.401652,0.077162,-0.297181,0.36248,0.246386,0.222224,-0.333244,0.250464,0.18402,-0.019242,-0.112587,-0.164629,0.126665,0.41433,-0.198807,0.077906,0.40917,0.432757,-0.072965,0.038354,0.034989,0.050649,0.035858,-0.109998,0.465288,0.011117,0.114307,-0.050629,0.080587,-0.414913
12897,"Schwalbe Tube No. 19 for 27.5"" / 28"" /29"" Tyres - 5 Pack",null,null,0.624285,0.409419,-0.583624,-0.535975,0.29228,0.324463,-0.24412,-0.333215,0.218717,-0.690358,-0.606214,0.278606,0.213259,0.456173,0.22473,0.414009,0.571541,0.418878,0.151775,-0.158643,0.014442,0.055048,-0.465562,-0.51991,0.211469,0.644188,0.346616,-0.143138,0.342544,0.228355,-0.63822,0.255452,0.283354,-0.633106,0.663562,0.074051,-0.154053,-0.67568,-0.266572,-0.395731,-0.136821,-0.79349,0.568357,0.150895,0.196574,-0.388999,-0.050143,0.326438,-0.47675,-0.825169,0.191574,1.070463,-0.198333,0.487492,0.063833,0.333106,0.886271,-0.476359,-1.076458,-0.09253,-0.116029,-0.221282,-0.184703,-0.215358
12921,"Schwalbe Tube No. 19A Extralight for 27.5"" / 28"" / 29"" Tyres",null,null,0.051105,0.20534,0.00181,-0.255288,-0.006456,-0.19339,0.288439,0.003123,-0.224202,0.193858,0.022305,0.031876,0.208581,0.052019,-0.110078,0.365283,-0.26266,0.381082,0.071922,0.146552,-0.034826,-0.207711,-0.070275,-0.187772,-0.346585,0.338417,-0.010816,0.05817,0.085571,0.082904,-0.300492,-0.107039,0.138959,0.06509,-0.128821,0.015936,0.104072,0.14339,0.331928,0.218068,-0.392571,-0.098911,-0.104897,-0.063266,0.113226,-0.265173,0.023853,0.151594,-0.019873,-0.218894,0.142554,0.313679,0.143881,0.020949,0.195578,-0.074566,0.089066,0.0094,0.162839,-0.168077,-0.184232,-0.240377,0.025318,-0.224185
12924,"Schwalbe Tube No. 19 for 27.5"" / 28"" /29"" Tyres - 5 Pack",null,null,0.454129,0.326005,-0.393634,-0.594835,0.362649,0.436388,-0.325888,-0.225151,0.269642,-0.665992,-0.629229,0.1568,0.280362,0.406249,0.272602,0.533726,0.429906,0.339743,0.264428,-0.28502,0.254273,0.07584,-0.43532,-0.46451,0.204201,0.658236,0.321494,-0.321841,0.276885,0.200095,-0.702555,0.231151,0.296744,-0.49543,0.705117,0.143808,-0.348605,-0.647391,-0.332554,-0.299752,-0.137339,-0.710278,0.406509,0.270031,0.249612,-0.381802,0.012488,0.495371,-0.352326,-0.856082,-0.004992,1.093056,-0.236814,0.478315,0.071751,0.167702,0.733161,-0.433992,-0.998585,-0.190145,-0.143101,-0.278967,-0.307986,-0.107801
12927,tubolito Tubo-MTB 27.5+ Tube,null,null,-0.374337,0.462691,-0.194485,-0.215983,0.166678,-0.23241,0.18264,-0.095331,-0.286169,0.151391,0.123028,-0.050261,0.273959,0.145168,-0.096378,0.129839,-0.166628,0.283985,-0.013584,-0.00153,-0.036966,-0.276845,-0.015719,0.054887,-0.285133,0.287723,0.065298,-0.036206,0.13874,0.032499,-0.035301,-0.261636,0.062645,0.110082,-0.213433,0.266706,-0.092366,0.228462,0.129898,0.047428,-0.497724,0.09079,0.005181,0.178224,0.139032,-0.208555,-0.057708,0.169823,0.016917,-0.092779,0.385691,0.277231,0.147921,0.000633,0.016529,0.072677,0.063153,0.00845,0.333559,-0.169251,-0.243665,-0.05337,-0.054604,-0.310703
12934,Maxxis Plus / Fatbike 27.5+ Tube,null,null,-0.467829,-0.002787,-0.090107,-0.153413,-0.266496,0.280334,-0.315566,0.160733,0.093439,-0.385105,0.213063,0.332702,0.166032,0.122129,-0.248891,-0.304868,0.173299,0.120328,-0.161347,-0.220947,0.122842,0.069274,0.357582,-0.041134,-0.039805,0.871134,0.129837,-0.286485,-0.154373,0.298192,-0.089115,-0.156443,-0.006549,0.238768,0.056295,-0.14037,-0.127733,-0.182079,-0.30571,-0.04104,-0.257177,0.082538,0.184006,-0.049704,0.111822,-0.34732,0.154248,0.20145,0.000065,-0.377397,0.188072,0.334974,0.228378,-0.207851,-0.069559,0.031181,-0.151954,0.071891,-0.029851,0.089982,-0.002059,-0.129405,-0.082989,0.284929
12954,Continental MTB 26 Tube,null,null,-0.000964,0.234894,-0.164787,0.025638,0.218684,-0.088302,-0.238003,0.082423,-0.182062,0.156547,-0.257466,0.080223,0.174005,-0.045113,-0.019251,0.339302,-0.152623,0.013163,0.307526,0.183927,-0.20317,-0.238007,-0.037859,0.207674,0.17937,0.193702,0.361896,0.224547,-0.471745,-0.210989,-0.045971,0.046559,0.015883,0.030921,0.141366,0.074212,-0.093156,0.269471,0.079384,0.164895,-0.258008,0.20484,0.196645,-0.159947,-0.033803,-0.170897,0.234546,0.406285,-0.268619,-0.060477,0.29268,0.39023,-0.110805,0.216368,-0.042463,-0.210631,0.07719,0.067654,0.376115,-0.178262,0.205521,-0.031025,-0.006832,-0.401309
12957,"Michelin C4 Aircomp Latex MTB 26"" Tube",null,null,-0.184168,0.363308,-0.002889,-0.174009,-0.017854,-0.243776,0.129307,-0.111679,-0.272893,0.324864,0.078787,-0.004065,0.082956,-0.023227,-0.058484,0.193921,-0.042694,0.254236,0.184861,-0.050432,-0.080116,-0.12099,0.141726,-0.361888,-0.10151,0.277784,-0.054266,0.330755,0.017453,-0.057321,-0.165566,-0.202755,0.093294,0.102505,-0.219961,0.016021,0.11781,0.271172,0.128132,0.058501,-0.367668,0.094283,-0.02224,-0.147726,0.057124,-0.200121,0.03846,0.18867,-0.263025,-0.236025,0.159035,0.287564,0.092165,-0.079782,-0.004733,-0.154925,0.01311,-0.045403,0.19288,-0.333511,-0.144109,-0.033686,-0.186522,-0.526589
12976,Continental Race 26 Light Tube,null,null,-0.10023,0.232268,-0.079186,-0.293236,0.053838,-0.090327,0.051177,-0.051556,-0.248291,0.124547,0.079053,0.04735,0.130123,0.068898,-0.085073,0.161434,-0.267454,0.22327,0.148392,-0.088238,-0.024259,-0.319766,-0.000993,-0.153075,-0.166585,0.146527,0.061429,0.087065,0.095272,-0.031733,-0.195771,-0.160465,0.019681,-0.076131,-0.057299,0.0342,-0.098731,0.195245,0.286872,0.120142,-0.443966,0.044325,-0.034931,-0.013692,0.020948,-0.181384,-0.013653,0.211691,-0.094096,-0.130815,0.209171,0.461695,0.147641,-0.000569,0.206639,-0.064354,0.1075,0.04444,0.271202,-0.126467,-0.026628,-0.06312,-0.015334,-0.234308
13012,Topeak FlyPaper Glueless Patch Kit,null,null,-0.260977,0.016454,-0.08908,0.052886,-0.265755,0.107616,-0.298668,0.178056,-0.029991,-0.414435,-0.041634,0.085326,0.041014,-0.026654,0.010464,-0.384529,0.155415,0.199127,-0.29932,-0.240913,0.02271,0.21403,0.381247,-0.19934,-0.188757,0.774683,0.202183,-0.292444,-0.070108,0.244596,-0.339896,-0.181066,0.088769,0.32325,0.146531,-0.176906,-0.170141,-0.177492,-0.075117,0.029769,-0.160282,0.243485,0.122028,-0.195247,-0.103297,-0.351602,0.232456,0.285287,-0.005595,-0.382093,0.30059,0.311576,0.048733,-0.09251,-0.188012,0.086952,-0.036215,0.008592,0.071337,0.250788,0.077366,-0.227647,0.056769,0.151895
13016,bc basic Smart Kit Patch Set,null,null,0.531824,0.413419,-0.529463,-0.701714,0.304269,0.500503,-0.482856,-0.25655,0.457044,-0.738769,-0.79314,0.525872,0.313139,0.432384,0.31995,0.394324,0.237438,0.649414,0.342776,-0.314253,-0.047016,0.025605,-0.386149,-0.490896,0.217504,0.582772,0.330272,-0.186303,0.371821,0.269255,-0.611588,0.282117,0.053289,-0.443513,0.656518,0.08521,-0.335794,-0.676734,-0.34885,-0.441893,-0.16086,-0.692414,0.615654,0.188501,0.173606,-0.440951,-0.042544,0.486661,-0.422507,-0.843401,0.07195,1.044457,-0.082552,0.345067,0.080863,0.245638,0.88006,-0.455655,-1.10353,-0.131651,-0.152811,-0.005532,-0.259554,-0.147293
13040,"Schwalbe Tube No. 7C Extralight for 20"" Tyres",null,null,-0.299358,-0.113873,-0.101646,0.045496,-0.211151,0.046827,-0.180392,0.140626,0.159113,-0.304774,0.34446,0.173643,0.080801,0.077916,-0.22569,-0.236912,0.22298,0.046676,-0.157649,-0.229982,0.249848,-0.015673,0.36623,0.074497,-0.160309,0.810503,0.158495,-0.385062,-0.223659,0.292275,-0.057898,-0.219045,0.271657,0.09386,0.263758,-0.027926,-0.357397,-0.024905,-0.136652,0.119183,-0.236469,0.231538,0.120388,-0.117421,-0.042135,-0.429189,0.232508,0.269995,-0.020169,-0.528573,-0.0257,0.336646,0.255004,-0.097837,-0.108558,-0.111637,-0.064588,-0.007315,-0.03341,0.118657,0.085584,-0.296701,-0.000729,0.121907
13088,SQlab 611 Ergowave active Saddle,null,null,0.129315,0.428005,-0.218186,-0.46589,-0.12571,0.423352,-0.331357,-0.8207,-0.501259,0.469388,0.219534,-0.238411,0.427654,-0.159903,-0.200715,0.360679,-0.296053,-0.130735,0.241233,0.170349,-0.089689,0.206877,0.141762,-0.16707,-0.377374,0.573398,-0.045427,-0.33704,0.056608,-0.162221,-0.488296,0.919811,-0.038687,-0.482452,0.230628,-0.295414,-0.336071,-0.313288,-0.350499,-0.171831,-0.372976,0.149692,-0.132667,-0.603684,-0.170693,0.021115,0.462335,0.439579,0.642746,0.197105,0.249404,0.496231,-0.629938,-0.232682,0.113289,-0.292796,-0.18816,-0.402794,-0.165128,-0.09232,-0.166171,-0.086099,-0.380762,-0.229301
13097,SQlab 611 CrMo Saddle,null,null,-0.343087,-0.184892,-0.033655,-0.272279,-0.027813,-0.031335,-0.399019,-0.080903,-0.059041,-0.03286,-0.047908,0.122161,0.21684,0.200696,0.152728,0.286088,-0.133893,-0.384241,0.416313,0.02663,-0.027999,0.029583,0.162363,0.380489,0.096018,0.76646,0.288797,-0.106533,-0.260653,-0.076114,-0.099452,0.270053,0.133207,-0.072814,0.135136,-0.190074,-0.320846,-0.051175,-0.079087,-0.001663,-0.090204,0.098379,0.106898,0.406919,0.155614,-0.214925,-0.062341,0.177403,0.294356,-0.028408,0.041183,0.224528,-0.022754,0.155221,-0.244336,-0.113082,-0.096813,-0.207009,0.343958,-0.545512,-0.022353,-0.19659,-0.326334,0.034855
13098,Ergon SMC4 Sport Gel Saddle,null,null,-0.06049,0.331858,-0.198341,-0.347555,-0.020834,-0.225928,0.05486,-0.006075,-0.264677,0.311785,0.082945,0.037728,0.040043,-0.171452,-0.301681,0.333636,-0.204752,0.265246,-0.077653,-0.103749,-0.100568,-0.21745,-0.070874,-0.217927,-0.145805,0.291224,-0.12544,0.095187,0.118435,-0.05202,-0.017792,-0.28976,0.204504,-0.038477,-0.077724,0.203009,0.028698,0.125207,0.050175,-0.033969,-0.451977,0.129924,-0.03673,-0.14829,-0.008409,-0.233747,0.120511,0.262111,-0.275864,-0.092556,0.213738,0.376919,0.102732,-0.135926,0.117548,-0.087382,0.101235,-0.122572,0.241702,-0.010592,-0.164156,-0.002516,-0.16159,-0.177628
13100,tune Speedneedle Saddle w/ Alcantara,null,null,-0.09748,0.091606,-0.139639,0.181898,-0.034666,-0.081193,0.142376,-0.295149,-0.206373,-0.281235,-0.225169,0.16133,-0.190883,0.072341,0.183665,0.242708,-0.037367,-0.168415,0.434081,0.359529,-0.378274,0.082625,0.036787,0.692109,0.134758,0.568872,0.357068,0.140697,-0.623506,-0.416728,-0.07062,0.054213,0.207151,0.000962,0.452861,0.19038,0.036293,0.156611,-0.066279,0.152383,-0.271089,0.195936,0.329774,-0.158492,-0.40564,-0.106921,0.294786,0.346454,-0.001239,-0.187261,0.361787,0.505389,-0.135676,0.343033,-0.312355,0.223381,0.207271,-0.374601,0.438084,-0.183209,-0.242211,0.056082,0.415296,-0.841231
13101,SQlab 6OX Ergowave active Sattel,null,null,0.175407,-0.338717,0.083623,0.23601,-0.476251,0.306126,0.07693,-0.15954,0.320837,-0.094087,0.006068,0.324952,0.959066,0.479916,0.59578,-0.499442,-0.115147,-0.217171,0.426671,-0.149328,0.426787,-1.014966,0.392662,0.284099,-0.634149,0.003652,-0.341297,-0.163176,0.465485,-0.410137,-0.29841,-0.099813,-0.038633,-0.137026,0.394431,0.245566,0.581308,0.158797,0.151629,0.591177,-0.239527,-0.464823,0.491715,-0.199879,-0.200527,-0.068739,-0.213534,1.001404,-0.059859,-0.610438,0.942543,0.733764,-0.150505,-0.514768,-0.609463,-0.395214,0.050664,0.190327,0.18555,-0.292684,0.096096,0.612017,-0.30463,-0.94326
13117,Procraft Race Titanium Saddle,null,null,-0.004913,0.282213,-0.050501,-0.097228,0.008174,-0.251293,0.137182,-0.055222,-0.322685,0.148311,0.09128,-0.030682,0.151848,0.063285,-0.082366,0.076415,-0.243571,0.358101,0.13805,-0.131735,-0.092757,-0.020505,0.216649,-0.265027,-0.249311,0.296226,-0.030345,0.207797,0.089641,-0.077518,-0.321295,-0.112378,0.054063,0.005152,-0.294967,0.06416,0.157025,0.197507,0.171172,0.001385,-0.46449,-0.031802,0.129444,-0.123946,0.05795,-0.323063,-0.054904,0.117491,-0.051482,-0.203444,-0.010074,0.164212,-0.015422,-0.048125,-0.004376,0.06111,0.186119,0.045678,0.081776,-0.156533,-0.1058,-0.196561,-0.00848,-0.464262
13150,SDG Fly MTN Camo Bolt Saddle w/ CroMo Rails,null,null,-0.02968,0.488439,-0.147718,-0.22613,0.073386,-0.267456,0.159456,-0.172181,-0.208463,0.205278,0.122775,-0.01671,0.226824,-0.060224,-0.202676,0.20159,-0.273668,0.300155,0.026058,0.046524,0.005021,-0.173782,0.166858,-0.153674,-0.334156,0.297282,0.089939,0.091003,0.329854,-0.033908,-0.249135,-0.118118,0.040601,-0.123675,-0.257735,-0.011287,-0.092713,0.236612,0.14666,-0.034274,-0.48999,-0.105988,-0.188972,0.027419,0.071929,-0.188575,-0.216025,0.043287,-0.060087,-0.204228,0.345549,0.350029,0.078857,-0.005863,0.034105,-0.09396,0.036112,0.136928,0.218306,-0.283546,-0.172156,-0.198737,-0.032518,-0.230117
13162,SDG Ti-Fly Storm Sam Hill Saddle,null,null,-0.045027,0.366257,-0.348649,-0.265456,-0.298683,1.57587,-0.576532,-1.5009,-0.439253,0.269045,0.170558,-0.567958,1.134295,0.02639,-0.198864,0.472571,-0.24195,0.244863,0.559055,-0.155183,-0.365459,0.44738,-0.276215,-0.339219,-0.415409,0.58791,0.496446,-0.51708,-0.209092,0.45285,-0.750034,1.333893,-0.157923,-0.262533,0.332564,-0.274527,-1.013608,-0.212217,-0.466471,0.156181,-0.936962,0.707353,-0.112766,-0.830232,-0.18838,0.326424,0.750927,0.524243,0.911092,-0.430194,-0.004574,0.833635,-0.137966,-0.729006,0.456629,-0.345012,-0.699475,-0.631947,-0.765905,0.908653,-0.573855,0.182906,-0.271327,-0.819457
13284,tune Speedneedle Saddle w/ Alcantara,null,null,-0.175288,-0.148981,-0.253187,0.185609,-0.059921,0.00555,0.150388,-0.22237,-0.138106,-0.37665,-0.129791,0.200254,-0.074909,0.19964,0.151657,0.362438,0.032681,-0.109913,0.410758,0.379864,-0.342745,-0.030195,-0.033528,0.742239,0.169918,0.577317,0.302699,0.054232,-0.593904,-0.248695,-0.017818,0.096519,0.27222,-0.133417,0.568532,0.121221,0.019702,0.156658,-0.080706,0.082171,-0.34419,-0.023838,0.288528,0.136053,-0.361736,-0.106713,0.149346,0.110485,0.068899,-0.261389,0.38542,0.493753,0.039709,0.264534,-0.254711,0.328888,0.240954,-0.209433,0.370665,-0.203157,-0.278456,-0.012764,0.430264,-0.804053
13298,Procraft Race Titanium Saddle,null,null,-0.266685,0.327203,-0.076494,-0.035211,-0.024332,-0.284603,0.175297,0.142007,-0.25077,0.19087,-0.043824,-0.096966,0.280852,0.145803,-0.016588,0.231087,-0.106036,0.17569,0.100221,-0.185748,-0.082288,-0.06873,0.046542,-0.164428,-0.162153,0.399795,0.004404,0.14743,0.210342,0.03622,-0.113053,-0.143572,0.103398,0.025897,-0.172654,0.016171,0.028951,0.160815,0.39669,0.021622,-0.28182,0.038678,-0.070554,0.012062,0.235079,-0.243268,0.03779,0.188474,-0.149706,-0.108422,0.366003,0.358533,-0.066469,0.045921,-0.046909,0.178034,0.0007,-0.082311,0.412019,-0.401802,-0.128503,-0.21247,-0.224742,-0.251966
13302,Ritchey Classic Saddle,null,null,-0.39644,-0.060966,-0.166164,-0.030084,-0.030144,0.124745,-0.446673,-0.040495,-0.014426,-0.424592,0.366027,0.177379,-0.043021,0.049189,-0.134516,-0.506978,0.344391,0.100572,-0.310248,-0.339888,0.179109,-0.055976,0.445953,0.043626,-0.137423,0.779234,0.172478,-0.209836,-0.161873,0.153178,-0.206561,-0.196401,0.154187,0.187787,0.085943,-0.011068,-0.314025,-0.134063,-0.240908,0.101975,-0.076774,0.367501,0.268623,-0.255783,-0.079707,-0.353204,0.194307,0.181994,-0.280484,-0.534411,0.278847,0.424109,0.22434,-0.15343,-0.127599,-0.073807,-0.109148,-0.029913,0.083388,0.298536,0.061205,-0.156345,-0.003243,0.086031
13337,Fizik Aliante Gamma K:ium Saddle,null,null,-0.088361,0.347254,-0.078224,-0.1886,0.099428,-0.174532,0.083237,-0.12264,-0.192616,0.305471,0.025061,-0.049357,0.119122,-0.070271,-0.168272,0.172713,0.011218,0.336591,0.083193,-0.014957,0.045584,-0.229913,0.1069,-0.189891,-0.204418,0.180739,-0.206292,0.165314,0.063557,-0.105894,-0.31294,-0.163956,0.122651,-0.061526,-0.213641,0.276713,0.105943,0.187998,0.088535,0.131477,-0.463974,0.10497,0.007566,-0.015634,-0.058423,-0.286203,-0.028717,-0.008601,-0.171502,-0.257793,0.185794,0.404596,0.187839,-0.122089,-0.010793,-0.069615,0.036375,0.110088,0.035408,0.005083,-0.244948,-0.106655,-0.002966,-0.507145
13357,Fizik Arione R3 K:ium Saddle,null,null,-0.126983,-0.064708,-0.098323,0.092979,0.071067,0.028665,0.203289,-0.284506,-0.168793,-0.264562,-0.139977,0.129299,-0.15269,0.274531,0.119292,0.339648,-0.077432,-0.14462,0.449015,0.343144,-0.293922,0.005137,-0.176818,0.660558,0.244027,0.458157,0.265319,0.036191,-0.65571,-0.314739,0.030728,0.020642,0.174847,0.074982,0.579015,0.295457,-0.0102,0.226258,0.092026,0.330082,-0.460025,0.057895,0.330918,0.104448,-0.359421,-0.212,0.156777,0.342971,0.027623,-0.2805,0.190804,0.624673,0.055321,0.393435,-0.218717,0.28143,0.279621,-0.249948,0.462838,-0.067073,-0.278859,-0.061146,0.351461,-0.779146
13467,Brooks B17 Standard Saddle,null,null,-0.165457,-0.368494,-0.108314,-0.222646,-0.158579,0.653686,-0.399702,0.135159,-0.332075,-0.510648,0.449409,0.373067,0.418723,0.464168,0.042476,-0.624875,0.026091,0.146311,-0.178518,-0.28676,-0.142796,0.270843,0.189158,-0.135932,0.176588,0.81422,-0.134155,-0.301198,-0.348592,0.302233,-0.640468,-0.070069,0.112975,0.177177,-0.530908,-0.125865,0.641793,0.235582,-0.361732,0.026226,-0.312317,0.552538,0.701519,-0.536473,0.319009,-0.543278,-0.008776,0.423119,-0.08629,0.104114,0.101506,0.350556,0.460869,-0.056277,0.605379,0.584157,0.077786,0.198427,-0.197206,0.249506,0.430472,0.039226,-0.295495,-0.442359
13468,Brooks B17 Imperial Saddle,null,null,0.019763,-0.033455,0.145524,-0.661641,-0.173344,0.737424,-0.328284,-0.533735,-0.604357,-0.034891,0.435318,0.010923,0.276827,-0.200995,-0.253555,0.175136,-0.076815,0.075365,0.03827,-0.082765,-0.012261,-0.150266,0.071357,-0.305335,-0.242212,0.368986,0.324332,-0.484838,-0.018979,0.243595,-0.283206,0.34663,-0.304511,-0.08736,0.31118,-0.149356,-0.38068,-0.122124,0.215033,0.185878,-0.492329,0.468299,-0.258366,-0.475497,-0.272638,0.27824,0.211368,0.358867,0.455117,-0.288619,0.048365,0.557434,0.155434,-0.397554,0.269251,-0.456406,-0.372064,-0.248281,-0.14565,0.282968,-0.141399,-0.162152,-0.105118,0.089025
13471,Brooks Cambium C17 Carved All Weather Saddle,null,null,0.01855,0.305878,-0.257397,-0.251098,-0.290883,1.677052,-0.437003,-1.591953,-0.393935,0.255462,0.252635,-0.59486,1.144634,0.049201,-0.184021,0.391756,-0.176921,0.350783,0.665089,-0.235004,-0.362535,0.432118,-0.233559,-0.475004,-0.443757,0.455969,0.423125,-0.439708,-0.15863,0.466864,-0.878263,1.311298,-0.229283,-0.227844,0.22488,-0.272965,-0.924306,-0.132835,-0.407072,0.238262,-0.952068,0.755324,-0.015266,-0.936384,-0.188436,0.397196,0.70337,0.535725,0.834725,-0.491123,-0.015275,0.83247,-0.095648,-0.781813,0.486373,-0.35687,-0.661097,-0.520766,-0.915341,0.931321,-0.549346,0.215482,-0.361406,-0.95643
13476,Brooks B67 Saddle,null,null,0.591941,0.39693,-0.507699,-0.675604,0.283514,0.330073,-0.471588,-0.253245,0.238855,-0.770654,-0.619224,0.36913,0.275762,0.491246,0.260693,0.346504,0.357656,0.584832,0.238635,-0.301916,0.075266,-0.013586,-0.35226,-0.607728,0.254795,0.743246,0.330712,-0.139404,0.336752,0.234197,-0.663554,0.355226,0.192225,-0.533058,0.788873,-0.024936,-0.24115,-0.772403,-0.366984,-0.421578,0.014788,-0.808224,0.596802,0.117911,0.21825,-0.560373,0.02517,0.432685,-0.523787,-0.929514,0.15947,0.996303,-0.150908,0.43019,0.056782,0.260792,0.859426,-0.495911,-1.108754,-0.151655,-0.179527,-0.196061,-0.250318,-0.112913
13479,Brooks Flyer Saddle,null,null,-0.030697,0.402586,-0.035942,-0.242224,0.072619,-0.277485,0.13687,-0.13003,-0.231994,0.35892,-0.099426,-0.027075,0.206933,-0.043853,-0.030172,0.134111,-0.086825,0.287497,0.150206,-0.057667,-0.064913,-0.036668,0.086122,-0.151898,-0.153613,0.311694,0.002356,0.097302,0.078677,-0.0272,-0.234832,-0.240087,0.110476,0.088417,-0.330004,-0.064004,0.011485,0.153657,0.299905,0.096812,-0.478309,-0.033607,-0.184539,-0.013225,0.08638,-0.164485,-0.10342,0.048097,-0.13735,-0.21861,0.206871,0.39887,0.115219,-0.161848,-0.081281,0.071468,0.130977,0.081211,0.136435,-0.264046,-0.159472,-0.12019,-0.162645,-0.337066
13483,Brooks Flyer Special Saddle,null,null,-0.011341,-0.21156,-0.270232,0.031013,-0.157184,-0.15993,-0.133075,-0.408202,-0.086735,-0.635457,0.326118,0.055046,-0.122573,0.317436,0.047871,-0.031429,-0.045598,-0.345343,-0.019499,-0.000155,-0.041822,-0.139492,0.217647,0.428398,0.267403,0.382078,0.465587,0.265332,-0.512014,0.014806,-0.059063,-0.063104,0.269347,-0.138929,0.54222,0.100054,-0.366459,0.159641,-0.115084,0.2533,-0.188966,0.130595,0.366159,-0.148886,-0.397357,-0.199195,0.03851,0.126538,-0.293531,-0.340625,0.365138,0.463651,0.351811,0.298593,-0.120304,-0.225491,-0.172047,-0.113725,0.263753,0.109312,0.066945,-0.168737,0.013923,0.052326
13487,Brooks B15 Swallow Chrome Saddle,null,null,0.047765,0.159146,-0.234798,0.042793,0.04792,0.019011,0.181009,-0.214138,-0.355873,-0.335712,-0.419304,0.18201,-0.099538,0.115559,0.196547,0.151937,-0.169863,-0.184071,0.371505,0.362921,-0.464695,0.048474,-0.091435,0.65604,0.200398,0.468668,0.285363,-0.12708,-0.605447,-0.46339,-0.111841,0.076441,0.116485,0.225977,0.680188,0.167633,-0.00061,0.133084,0.012265,0.158554,-0.545412,-0.112101,0.24982,-0.058546,-0.314394,-0.073427,0.084041,0.430738,0.027991,-0.001604,0.28834,0.515806,-0.211361,0.394629,-0.237009,0.549907,0.367054,-0.28072,0.497072,-0.12296,-0.187529,-0.065175,0.280656,-0.788849
